TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1554499923.758931,41.516891,6.685780,4.503469,2.818528,0.770430,22.307920,3.493752,2.619265,1.583362,0.427652,1.856729,0.358941,0.279496,0.127838,0.046130,73.405141,11.445705,10.942045,5.206626,1.291805,113.561854,16.703796,14.807557,7.019631,1.678248,18.234784,3.651922,4.667131,2.139777,0.559167,6.915934,1.498730,1.536089,0.768994,0.240289,65.616272,12.309694,11.388550,4.776788,1.982886,70.378085,11.621016,10.318116,4.454575,1.479143,0.709115,0.141463,0.146123,0.114931,0.058426,117.248557,18.545794,13.990629,7.254487,1.974905,29.415560,4.671780,3.164450,1.939396,0.520195,93.301298,13.978586,9.712310,5.476122,1.858843,22.973818,4.063391,2.977688,2.057006,0.695915,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499923.885024,20.218058,4.650823,1.985293,1.536409,0.499652,10.972632,2.400904,1.193502,0.899770,0.310561,0.896471,0.238172,0.128298,0.073306,0.034738,34.440608,7.336864,5.340841,2.820980,0.855327,53.087275,9.732671,6.620690,3.624918,1.072478,8.130020,2.170278,2.358876,1.103010,0.335428,3.011644,0.920490,0.733509,0.412126,0.159309,28.987748,7.557890,5.526016,2.676130,1.429424,32.627025,6.942489,4.815312,2.301822,1.008467,0.346307,0.087730,0.061241,0.070958,0.052867,56.547155,11.236058,6.044852,3.848817,1.350212,13.789245,2.953185,1.361415,1.097927,0.365175,46.032690,8.879386,3.832873,3.218035,1.400597,11.030488,2.614137,1.290174,1.141257,0.477283,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499924.011016,12.909814,5.049749,1.036334,1.002173,0.363614,7.043185,2.631015,0.606376,0.593334,0.257546,0.603382,0.237342,0.076490,0.051957,0.029844,20.977556,7.694759,2.859551,1.776805,0.629891,31.789984,9.781444,3.229763,2.242391,0.784786,5.014116,2.255093,1.333851,0.655481,0.231529,1.784541,0.946958,0.430008,0.275536,0.120041,17.347974,7.904192,3.254083,1.943141,1.102481,19.624785,6.953437,2.685013,1.472014,0.750722,0.229579,0.109248,0.030460,0.048049,0.049679,35.848931,11.346702,2.940957,2.466621,1.045187,8.221366,2.934749,0.675778,0.740284,0.278881,29.699231,9.222450,1.702089,2.332085,1.164757,7.168816,2.673926,0.697994,0.781513,0.359779,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499924.137208,15.757923,6.307905,0.844372,0.854899,0.299449,8.440485,3.298699,0.427452,0.479860,0.231909,0.775424,0.276304,0.074165,0.051146,0.028469,25.926303,9.629644,1.923009,1.423577,0.516084,39.271164,12.350274,2.181075,1.893806,0.659841,6.614157,2.842841,0.949796,0.520780,0.188077,2.329875,1.189501,0.375188,0.251880,0.103371,23.138351,9.861077,2.717251,1.893881,0.938285,24.265858,8.428497,2.138480,1.325339,0.611563,0.273101,0.157215,0.026529,0.037059,0.047796,43.001739,13.973169,2.084469,2.084512,0.899453,9.781400,3.497379,0.521140,0.630157,0.227296,35.573068,11.375095,1.265089,2.060935,1.061264,8.855586,3.224989,0.581146,0.681834,0.295086,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499924.263701,21.530541,7.662452,1.130707,0.950171,0.272075,11.305461,3.961689,0.513529,0.489962,0.213686,1.082698,0.318192,0.101121,0.065119,0.029109,36.131395,11.742971,1.968407,1.501479,0.458357,55.302950,15.246414,2.532547,2.152273,0.612363,9.590023,3.474552,0.960556,0.582128,0.173074,3.370323,1.450104,0.446875,0.287566,0.098465,34.138592,11.877290,3.079163,2.232164,0.889372,34.108947,10.036195,2.475722,1.576504,0.541466,0.359872,0.208106,0.037699,0.034416,0.046537,57.650269,16.965804,2.384203,2.274808,0.828957,13.378822,4.137535,0.644171,0.667438,0.195024,47.676695,13.706158,1.649210,2.076281,1.042290,12.022893,3.785882,0.682039,0.719569,0.258378,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499924.389693,27.377084,9.068830,1.994170,1.309659,0.267715,14.214538,4.582324,0.926075,0.642049,0.197327,1.395959,0.365872,0.155931,0.092943,0.031499,46.640338,13.917358,3.156824,2.053816,0.435443,72.307847,18.363939,4.525642,3.027496,0.611549,12.649263,4.168676,1.415786,0.842517,0.177775,4.437788,1.704097,0.639651,0.374779,0.101229,45.483741,13.882464,4.401498,2.950749,0.919649,44.544184,11.821647,3.861380,2.222039,0.523955,0.448493,0.258418,0.066081,0.039984,0.045683,72.444289,20.342270,4.151438,3.072466,0.808593,17.061811,4.840104,1.078293,0.861390,0.178948,60.033648,16.138543,3.077436,2.412189,1.083880,15.149149,4.307736,1.048923,0.909143,0.243997,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499924.515685,32.051529,10.706873,3.386578,1.888183,0.270653,16.598748,5.267148,1.645285,0.915236,0.179042,1.656151,0.434140,0.231090,0.130469,0.035051,55.442323,16.430108,5.387724,3.004770,0.422991,87.071420,22.230857,8.100848,4.390440,0.620005,15.234523,5.049008,2.272793,1.260718,0.191292,5.364565,1.987730,0.945223,0.499252,0.107294,54.865272,16.173306,6.685653,3.961735,0.976862,53.614043,14.133820,6.302994,3.181178,0.532110,0.529862,0.309510,0.112584,0.051429,0.045021,84.587729,24.673608,7.485379,4.369389,0.804676,20.112195,5.747500,1.803449,1.182918,0.172721,70.341169,19.085096,5.612801,3.038077,1.143511,17.657970,4.912549,1.682500,1.229211,0.243568,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499924.641777,34.732045,12.510726,5.016148,2.556761,0.268304,18.045084,6.027184,2.521119,1.245011,0.158528,1.821588,0.523326,0.310322,0.169898,0.038760,61.067542,19.202463,8.162499,4.133686,0.403283,96.850757,26.783799,12.592619,5.935915,0.609136,16.838414,6.092933,3.340655,1.741543,0.203760,5.994765,2.299868,1.317006,0.634453,0.113335,60.380442,18.663549,9.559559,5.047138,1.019562,59.442911,16.865661,9.384608,4.255043,0.538773,0.595011,0.359033,0.171334,0.064296,0.044399,91.836643,29.784739,11.839287,5.879177,0.787926,21.963206,6.834882,2.672309,1.554825,0.169491,76.792924,22.480951,8.858164,3.825006,1.171142,19.121580,5.620417,2.467536,1.610851,0.247809,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499924.767770,34.756190,14.117665,6.435958,3.147814,0.257682,18.199051,6.725883,3.311370,1.546149,0.139360,1.845768,0.614097,0.372806,0.201974,0.041659,62.187096,21.693215,10.730910,5.153931,0.373385,99.217417,31.162263,16.887724,7.290629,0.572334,17.138700,7.087278,4.329656,2.169807,0.209958,6.218142,2.580848,1.674978,0.751670,0.118115,60.785190,20.794795,12.337764,5.942539,1.035684,60.528007,19.391905,12.352792,5.201199,0.531551,0.634606,0.398978,0.229836,0.074469,0.043850,92.274694,34.592902,16.103889,7.240734,0.750724,22.171901,7.872909,3.451046,1.879726,0.165991,77.431483,25.639760,12.000330,4.590697,1.138633,19.219187,6.303933,3.195957,1.960858,0.250577,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499924.893762,32.565541,14.968422,7.193622,3.505209,0.242747,17.233005,7.108051,3.759442,1.739175,0.127408,1.763987,0.672613,0.399919,0.219172,0.043186,59.233172,23.035579,12.293759,5.793237,0.341119,94.785746,33.916267,19.698883,8.105907,0.518407,16.293872,7.687540,4.933269,2.437766,0.208344,6.039819,2.729783,1.920349,0.824802,0.121226,56.706362,21.738827,14.203701,6.420554,1.030693,57.278791,20.789434,14.332063,5.798134,0.510224,0.642448,0.416391,0.271672,0.079064,0.043184,86.611195,37.458151,18.960686,8.117254,0.700383,20.907504,8.507420,3.896937,2.070353,0.161648,73.054545,27.451124,14.078640,5.147403,1.051787,18.163176,6.723691,3.631829,2.188132,0.249352,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499925.019854,28.767752,14.577712,7.056002,3.532025,0.229022,15.405349,6.936427,3.724927,1.777045,0.127925,1.577598,0.668878,0.385457,0.217617,0.043161,53.092484,22.472390,12.376461,5.876772,0.316366,85.074959,33.732498,20.158800,8.164021,0.460885,14.573084,7.590041,4.957499,2.478086,0.199790,5.522875,2.656510,1.980537,0.837171,0.122265,49.689240,20.860564,14.576137,6.373795,1.015646,50.758175,20.320098,14.712742,5.910963,0.481027,0.616844,0.400452,0.284000,0.077221,0.041964,76.559291,36.985880,19.510830,8.297194,0.648567,18.569656,8.421930,3.874776,2.078432,0.157471,64.744602,26.956459,14.471393,5.361697,0.951969,16.191682,6.639461,3.638112,2.231477,0.244252,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499925.146047,23.891239,12.772043,6.100188,3.228713,0.219290,12.950389,6.123667,3.244292,1.659608,0.142505,1.342342,0.592334,0.338041,0.198285,0.041705,44.583799,19.741622,11.021912,5.393994,0.302864,71.609415,30.061462,18.178120,7.460464,0.410720,12.277420,6.686243,4.401583,2.288433,0.186526,4.744953,2.333953,1.840849,0.789124,0.120405,41.333111,18.052317,13.338322,5.865877,0.996194,42.447211,17.777115,13.391234,5.543175,0.449288,0.556664,0.348906,0.264825,0.070596,0.039853,63.676950,32.665260,17.632762,7.773618,0.601306,15.501667,7.484314,3.406398,1.910575,0.154774,53.883588,23.811689,13.138469,5.206476,0.889980,13.557201,5.921122,3.223678,2.083184,0.235648,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499925.272239,18.833361,9.858229,4.680415,2.703884,0.217504,10.265628,4.798337,2.505500,1.436986,0.169590,1.066951,0.459141,0.277081,0.167077,0.039222,35.286813,15.289206,8.758182,4.517326,0.306336,56.815336,23.525228,14.488203,6.222195,0.382190,9.771517,5.145090,3.457724,1.934789,0.174531,3.826539,1.819209,1.554201,0.699116,0.116761,33.224838,13.845725,10.941575,5.100138,0.980138,33.895295,13.647835,10.846124,4.842007,0.425914,0.467449,0.269557,0.223043,0.062605,0.037131,50.432944,25.280229,14.060282,6.765098,0.570949,12.314268,5.853355,2.675049,1.629834,0.157663,42.233612,18.569165,10.645282,4.782962,0.898097,10.724465,4.661135,2.555993,1.800800,0.228113,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499925.397931,14.172887,6.591077,3.272178,2.130525,0.235251,7.642740,3.300284,1.765906,1.189441,0.208404,0.816815,0.307428,0.222546,0.132498,0.036402,26.373019,10.260273,6.384829,3.531692,0.350247,42.510921,15.939769,10.367757,4.820807,0.407232,7.367317,3.401951,2.439687,1.525088,0.178925,2.885412,1.248886,1.222028,0.595545,0.117614,26.193564,9.345341,8.257415,4.311546,0.990753,26.258777,9.057718,7.964038,4.025175,0.439379,0.360800,0.181226,0.175532,0.056922,0.034744,38.262625,16.834186,10.095901,5.618065,0.595921,9.403434,3.966408,1.949416,1.332547,0.177836,31.605176,12.633273,7.906806,4.265669,0.986860,8.045109,3.193587,1.889053,1.487633,0.235049,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499925.524523,9.815973,3.744785,2.245124,1.667223,0.286363,5.127637,1.996452,1.231411,0.989784,0.257757,0.576736,0.174614,0.186083,0.101988,0.034142,18.065111,5.867350,4.581661,2.708645,0.465285,29.127384,9.284232,7.004781,3.621008,0.522703,5.099914,1.909559,1.630862,1.166101,0.217649,1.976611,0.765939,0.944516,0.506040,0.132122,19.864079,5.605531,6.140410,3.665338,1.063874,19.275669,5.130434,5.609362,3.295300,0.526765,0.251406,0.104639,0.137523,0.055673,0.034048,27.091923,9.405010,6.959045,4.655130,0.729138,6.723108,2.285456,1.451444,1.106081,0.229815,21.629207,7.435559,5.749652,3.819751,1.146270,5.539338,1.882742,1.438698,1.243931,0.272725,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499925.650516,6.296619,1.861125,1.715842,1.386344,0.376036,3.110498,1.147450,0.975084,0.870606,0.313466,0.398906,0.085156,0.168262,0.079639,0.033252,11.506245,2.963482,3.647811,2.188008,0.664903,18.356981,4.938773,5.028179,2.822855,0.742008,3.296299,0.962659,1.173816,0.916818,0.298875,1.253478,0.464271,0.775419,0.444187,0.166687,14.665722,3.303612,5.025438,3.189766,1.225812,13.666644,2.661797,4.250134,2.751290,0.706822,0.163660,0.056060,0.116209,0.058338,0.036123,18.300206,4.531044,5.278448,4.028865,1.001390,4.597358,1.157702,1.265908,0.987867,0.319760,13.850497,4.043414,4.577567,3.511763,1.358933,3.613548,1.004358,1.286819,1.117854,0.347906,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499925.776408,4.193204,1.033555,1.598129,1.266566,0.493271,2.005277,0.791843,0.951180,0.818906,0.367340,0.313304,0.045058,0.162824,0.065588,0.034200,7.875418,1.695718,3.494673,1.957419,0.927793,12.167861,3.120343,4.414292,2.424389,1.035776,2.273001,0.590241,1.056644,0.780283,0.412204,0.846084,0.344138,0.709505,0.407133,0.219306,11.458661,2.464882,4.833863,2.819174,1.463242,10.336394,1.783200,3.860691,2.389773,0.959590,0.116837,0.038676,0.109379,0.062459,0.041052,13.652660,2.521605,4.980415,3.714758,1.390615,3.402054,0.668092,1.339549,0.964016,0.437543,9.751247,2.648574,4.329431,3.308425,1.607560,2.620511,0.625099,1.378371,1.097086,0.451019,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499925.902700,3.860204,0.862383,1.674833,1.235633,0.610837,1.948861,0.722633,1.030374,0.797300,0.408685,0.327427,0.037951,0.161858,0.058059,0.036859,7.538786,1.427966,3.738550,1.910772,1.195365,11.167406,2.804559,4.606108,2.300155,1.333463,2.125464,0.548141,1.136716,0.725322,0.529444,0.782752,0.316316,0.697411,0.384033,0.277869,10.661633,2.431952,5.104553,2.491789,1.715228,9.701883,1.865895,4.019532,2.153140,1.223862,0.111362,0.042003,0.107779,0.064977,0.047433,13.746889,2.316444,5.424552,3.586344,1.811905,3.306823,0.583970,1.519805,0.989625,0.556254,9.876321,2.460763,4.564740,3.126316,1.866422,2.685652,0.556701,1.559446,1.128413,0.555894,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499926.028693,4.337321,0.942933,1.739760,1.205289,0.691648,2.364719,0.734214,1.084680,0.765083,0.426628,0.371232,0.046320,0.159220,0.053931,0.040472,8.471687,1.496028,3.958696,1.901792,1.386624,12.264696,2.918609,4.932423,2.258495,1.540289,2.313001,0.588842,1.244263,0.701656,0.613549,0.861802,0.295109,0.681202,0.361208,0.323803,10.762238,2.573214,5.288095,2.178853,1.889373,10.177338,2.230441,4.215508,1.962149,1.414631,0.124004,0.054183,0.102246,0.063900,0.052821,16.156964,2.742192,5.837134,3.478135,2.139245,3.706093,0.649803,1.642822,1.008152,0.639803,12.295579,2.673043,4.753814,2.881326,2.087228,3.245379,0.608332,1.674438,1.142798,0.627647,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499926.154685,4.860705,1.095520,1.676579,1.103122,0.707129,2.808175,0.753490,1.047217,0.693030,0.417313,0.413858,0.059994,0.151075,0.049795,0.044118,9.296815,1.597795,3.870359,1.796735,1.438835,13.364636,2.997757,4.925568,2.121576,1.586293,2.495480,0.618304,1.266826,0.662160,0.637371,0.932196,0.257750,0.625428,0.327147,0.340814,10.549972,2.663128,5.043032,1.868040,1.910862,10.336427,2.539139,4.109333,1.740413,1.464333,0.135197,0.069872,0.088559,0.058350,0.054936,18.324922,3.213371,5.725068,3.232576,2.264078,4.039689,0.745052,1.606188,0.967426,0.660134,14.706108,2.920240,4.575445,2.522255,2.214657,3.810671,0.694689,1.630306,1.081122,0.639383,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499926.280777,5.263874,1.323570,1.461319,0.920209,0.648194,3.098868,0.805054,0.913998,0.583130,0.383906,0.449711,0.075456,0.136800,0.044951,0.046745,9.676215,1.753937,3.400848,1.560903,1.331545,13.840551,3.098878,4.427657,1.847418,1.453312,2.549012,0.657446,1.162542,0.593800,0.593733,0.939823,0.226838,0.527629,0.282066,0.321790,9.905673,2.741086,4.318359,1.588318,1.754233,9.951077,2.737200,3.601919,1.474805,1.350310,0.136806,0.088042,0.068662,0.049318,0.052672,19.320098,3.688681,4.999069,2.807000,2.139028,4.169966,0.874527,1.396582,0.853037,0.608542,16.131749,3.196507,3.973351,2.078630,2.200366,4.209788,0.813474,1.415706,0.930555,0.583254,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499926.406670,5.688633,1.617628,1.134978,0.695535,0.531824,3.290917,0.894786,0.717363,0.456447,0.335189,0.449937,0.087274,0.117897,0.040265,0.047461,9.886826,1.997687,2.651860,1.238028,1.100509,14.063449,3.330744,3.553592,1.500080,1.186508,2.553184,0.721161,0.952981,0.511211,0.499585,0.911265,0.225057,0.402437,0.232815,0.272609,9.252676,2.876279,3.271744,1.372485,1.464137,9.431434,2.875268,2.815922,1.195423,1.110570,0.132683,0.107311,0.047449,0.039310,0.046753,19.538975,4.200602,3.853492,2.265082,1.807142,4.210725,1.033666,1.065384,0.687473,0.501850,16.798921,3.520802,3.081048,1.617900,2.029475,4.463106,0.957129,1.082772,0.721539,0.476301,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499926.532762,7.698997,2.213714,0.890722,0.493758,0.395707,4.323830,1.165653,0.570883,0.348280,0.283474,0.513823,0.104651,0.104937,0.037063,0.045985,13.257778,2.943649,1.984329,0.917310,0.826512,19.539781,4.709183,2.741071,1.205849,0.877251,3.552234,1.000644,0.752505,0.447907,0.389229,1.233017,0.352825,0.299134,0.191909,0.209435,11.753417,3.867404,2.354846,1.255595,1.141632,11.984694,3.769576,2.157193,0.966166,0.828476,0.169489,0.132549,0.034020,0.031403,0.039450,23.662284,5.782789,2.965637,1.741665,1.383913,5.282007,1.455200,0.796198,0.519486,0.375282,20.249109,4.642838,2.403002,1.222903,1.734713,5.451479,1.324884,0.812655,0.511562,0.353780,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499926.659054,15.763343,6.060225,1.775207,0.549534,0.292699,8.761571,3.266673,1.004556,0.380880,0.244238,0.952523,0.279378,0.155452,0.046517,0.043855,29.016378,10.296013,3.245684,1.005206,0.618305,44.924842,15.856131,4.595529,1.536900,0.645378,8.511330,3.414065,1.238744,0.569445,0.308327,3.037391,1.369936,0.462207,0.236306,0.154917,26.544448,11.917527,3.392623,1.634412,0.926587,26.802755,11.515734,3.460112,1.187642,0.612560,0.367900,0.238017,0.062794,0.033755,0.034174,45.219383,17.414260,5.343796,1.864405,1.033352,10.607881,4.354316,1.324874,0.520734,0.273776,36.683532,13.433167,4.116823,1.323992,1.416787,9.894852,3.911006,1.412369,0.485098,0.263795,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499926.785046,38.911492,20.458076,5.870752,1.315401,0.277309,21.591335,11.261127,3.116985,0.778765,0.234315,2.306811,0.996646,0.379714,0.091289,0.044275,74.482860,37.814949,10.123469,2.310273,0.582019,117.231758,57.650788,14.485628,3.615749,0.610736,22.745204,12.682730,3.793616,1.203982,0.302355,8.319938,5.060605,1.378549,0.513510,0.132026,70.848336,41.615587,10.053260,3.348655,0.960096,71.291066,40.535990,10.424418,2.679865,0.565481,0.903636,0.618325,0.196498,0.060921,0.034437,110.509449,60.897594,16.975489,3.905332,0.917267,26.422420,15.026807,4.076508,1.011159,0.239268,86.699804,46.600776,12.710045,2.836040,1.222644,23.246404,13.510398,4.415290,0.976781,0.254201,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499926.911038,83.001912,52.267968,14.523264,3.278627,0.384209,46.060111,28.972488,7.643781,1.775058,0.266238,4.853930,2.626285,0.849904,0.196006,0.050316,160.422865,98.354348,25.083934,5.699912,0.778929,253.381954,149.641383,36.066423,8.653307,0.849755,49.394117,33.281386,9.349380,2.703349,0.398969,18.293163,13.083861,3.365123,1.166227,0.155958,155.846230,106.544311,24.727465,7.282103,1.315474,156.636046,104.332964,25.487989,6.323565,0.741580,1.873489,1.463718,0.473968,0.126509,0.042125,237.239639,156.692492,41.779015,9.265322,1.128869,56.810982,38.348161,9.982331,2.324668,0.294530,184.654992,119.853786,31.147815,6.794271,1.277692,49.061252,34.574730,10.793514,2.339345,0.352410,4,4,1,4,4,4,4,4,4,1,4,4,4,4
1554499927.037131,145.809841,103.048106,27.094425,6.761015,0.657467,80.942127,57.295526,14.268730,3.524061,0.364188,8.400444,5.272374,1.528627,0.377394,0.065051,281.907422,194.767172,47.033467,11.741005,1.280267,445.833513,296.219969,67.893806,17.447394,1.471313,86.764602,66.149747,17.511420,5.286460,0.638148,32.337676,25.785409,6.267918,2.256051,0.243214,277.516930,209.624288,46.292090,13.962874,2.022802,278.885325,205.855671,47.508419,12.665012,1.190908,3.201238,2.820311,0.868899,0.237723,0.058078,419.948123,309.566694,77.844492,18.909839,1.761834,100.283537,75.338443,18.593885,4.673117,0.458831,327.282317,236.962030,58.082613,13.923425,1.695408,86.104156,68.038232,20.033354,4.817452,0.583274,4,4,1,4,4,4,4,4,4,1,4,4,4,4
1554499927.163523,223.743693,163.994271,41.005321,11.627869,1.159981,124.204654,91.295558,21.653130,5.959942,0.568879,12.591289,8.498426,2.269927,0.628501,0.091035,430.472156,310.233599,71.356174,20.208872,2.189703,681.595694,471.479682,103.414483,29.658931,2.646762,132.094324,105.609146,26.568816,8.845170,1.083935,49.449006,40.970669,9.473824,3.689156,0.415549,429.024650,332.703734,70.082260,23.063729,3.097353,431.100067,327.170284,71.708409,21.417918,1.985347,4.773502,4.449293,1.290980,0.388113,0.082901,648.301002,493.005477,117.429097,32.572245,2.951829,154.438781,119.503927,28.093361,7.969729,0.757651,507.757628,377.718290,87.907121,24.006292,2.571808,132.155435,108.119927,30.148156,8.358411,0.979161,4,4,1,4,4,4,4,4,4,1,4,4,4,4
1554499927.289515,316.212570,219.690035,52.802075,17.170944,1.928654,175.491605,122.267468,27.967130,8.733308,0.912112,17.318349,11.499357,2.881665,0.911509,0.127946,603.790838,415.493335,91.886343,29.868606,3.568028,957.670521,630.704671,133.750021,43.502008,4.490783,183.920653,141.715673,34.216176,12.865570,1.779969,69.095003,54.849048,12.170885,5.213591,0.685870,608.621435,444.441623,89.895869,33.179856,4.512153,612.085475,437.275163,91.766334,31.259714,3.167550,6.536047,5.933789,1.624206,0.554940,0.116225,920.122868,660.478385,150.219803,48.324502,4.787941,218.919776,159.663452,36.065697,11.741392,1.203387,725.720680,506.387675,113.018942,35.594577,3.934091,186.410314,144.732187,38.505641,12.495141,1.555407,4,4,1,4,4,4,4,4,4,1,4,4,4,4
1554499927.415708,415.508021,254.611497,59.299143,22.233939,2.907369,230.360740,141.440914,31.501708,11.266496,1.377884,22.127067,13.440338,3.192142,1.165871,0.170842,786.930002,481.196484,103.021177,38.683592,5.311928,1250.861515,729.283592,150.757216,56.064432,6.883055,237.307092,164.441320,38.370037,16.518300,2.682727,89.525668,63.621924,13.629983,6.485260,1.034442,801.272403,513.354849,100.212528,42.086929,6.130154,806.273485,505.135551,102.099680,40.075660,4.652583,8.344798,6.857907,1.771027,0.703051,0.154902,1212.601811,764.985628,167.056744,62.848837,7.152214,288.525413,184.590400,40.333726,15.193183,1.758573,963.113596,586.707129,126.507120,46.244929,5.659706,244.051564,167.614864,42.767624,16.390744,2.267303,4,4,1,4,4,4,3,4,4,1,4,4,4,4
1554499927.541700,509.998981,259.415173,58.848822,25.565608,3.920123,282.238466,143.569765,31.345755,12.932094,1.883001,26.525268,13.798393,3.117889,1.326465,0.210549,958.833344,489.864956,101.866642,44.450985,7.107197,1527.414068,741.035547,150.091137,64.218828,9.394254,285.851964,167.749341,37.987776,18.916851,3.632442,108.306679,65.029471,13.479079,7.188051,1.399595,983.625374,520.815608,98.413698,47.511151,7.674453,990.248398,512.403329,100.094852,45.652901,6.182865,9.977320,6.971883,1.691484,0.795435,0.192341,1491.080197,778.371231,163.643949,72.478827,9.636779,354.943961,187.609256,39.830277,17.456959,2.322980,1191.044647,596.898113,124.916797,53.295863,7.440926,298.416718,170.575207,41.845577,19.079715,2.992093,4,4,1,4,4,4,3,4,4,1,4,4,4,4
1554499927.667692,584.297201,233.447503,51.823093,26.292785,4.712234,322.738821,128.313208,27.664701,13.294467,2.297053,29.866361,12.509646,2.692447,1.349347,0.236421,1092.632027,440.347647,89.164687,45.651093,8.500986,1744.382433,664.550995,132.544996,65.843390,11.386114,321.932219,151.193535,33.351118,19.446165,4.390076,122.524338,58.899776,11.821760,7.155782,1.691485,1126.662336,465.922689,85.487342,48.012641,8.787299,1133.981065,458.185929,86.811976,46.522706,7.382487,11.181154,6.261306,1.416696,0.807904,0.219684,1711.715877,698.631216,141.765325,74.585173,11.628694,407.368367,168.360449,34.892329,17.916812,2.755513,1373.824939,535.310499,109.290278,54.862016,8.847873,340.809597,153.174715,36.213982,19.831835,3.553122,4,4,1,4,4,4,3,4,4,1,4,4,4,4
1554499927.793784,626.345695,187.202743,40.757218,24.249519,5.049317,345.398688,101.705460,21.796657,12.265541,2.493472,31.618416,10.103857,2.067708,1.229842,0.240732,1167.795546,352.676240,69.577260,42.006730,9.075631,1867.932587,530.463435,104.637992,60.571536,12.262531,340.331052,121.536780,26.146563,17.990145,4.729617,130.059029,47.694775,9.272197,6.424001,1.824787,1207.500062,369.945747,66.101501,43.519893,9.157096,1214.189689,363.689109,67.054200,42.508300,7.901022,11.784232,5.009972,1.043084,0.738110,0.229249,1839.812473,556.910634,109.239549,68.628614,12.543698,437.302318,134.410296,27.282331,16.457885,2.928608,1481.822842,426.003872,85.284875,50.578752,9.477520,364.674958,122.362916,27.880240,18.442529,3.788181,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499927.920177,631.533458,137.845774,29.353748,20.128501,4.819125,347.912084,73.638670,15.712624,10.181753,2.405998,31.647063,7.470272,1.453781,1.008996,0.222052,1177.049270,259.567746,49.757639,34.733385,8.630972,1885.149415,388.693920,75.975989,50.151280,11.729321,340.010101,89.790567,18.838058,15.031546,4.535597,130.255607,35.479126,6.719660,5.228794,1.755436,1217.967089,267.639828,46.608929,35.478577,8.654059,1222.860495,263.361688,47.279747,34.909296,7.564611,11.770829,3.674046,0.688935,0.607831,0.217497,1862.073186,404.946253,76.416272,56.548108,12.080364,441.705642,98.139171,19.450680,13.561613,2.783541,1501.809422,308.909470,60.769376,41.880439,9.120710,368.083837,89.506192,19.559789,15.375251,3.619571,4,3,1,4,4,4,4,4,4,1,4,4,4,4
